,UID,iso2,iso3,code3,Admin2,Country_Region,Lat,Long_,Province_State,Combined_Key,Population,FIPS
2497,84047129,US,USA,840,Morgan,US,36.13248031,-84.64880098,Tennessee,"Morgan, Tennessee, US",21403,47129
2498,84047131,US,USA,840,Obion,US,36.35732446,-89.14921589,Tennessee,"Obion, Tennessee, US",30069,47131
2499,84047133,US,USA,840,Overton,US,36.34117832,-85.28989535,Tennessee,"Overton, Tennessee, US",22241,47133
2500,84047135,US,USA,840,Perry,US,35.63708728,-87.86139634,Tennessee,"Perry, Tennessee, US",8076,47135
2501,84047137,US,USA,840,Pickett,US,36.55606529,-85.07763299999998,Tennessee,"Pickett, Tennessee, US",5048,47137
2502,84047139,US,USA,840,Polk,US,35.12245443,-84.52075859,Tennessee,"Polk, Tennessee, US",16832,47139
2503,84047141,US,USA,840,Putnam,US,36.14005459,-85.50646123,Tennessee,"Putnam, Tennessee, US",80245,47141
2504,84047143,US,USA,840,Rhea,US,35.60536161,-84.93076643,Tennessee,"Rhea, Tennessee, US",33167,47143
2505,84047145,US,USA,840,Roane,US,35.84923189,-84.52458689,Tennessee,"Roane, Tennessee, US",53382,47145
2506,84047147,US,USA,840,Robertson,US,36.52454807,-86.87346725,Tennessee,"Robertson, Tennessee, US",71813,47147
2507,84047149,US,USA,840,Rutherford,US,35.84591405,-86.4107263,Tennessee,"Rutherford, Tennessee, US",332285,47149
2508,84047151,US,USA,840,Scott,US,36.42325673,-84.50360494,Tennessee,"Scott, Tennessee, US",22068,47151
2509,84047153,US,USA,840,Sequatchie,US,35.36979721,-85.41022136,Tennessee,"Sequatchie, Tennessee, US",15026,47153
2510,84047155,US,USA,840,Sevier,US,35.78077323,-83.52244332,Tennessee,"Sevier, Tennessee, US",98250,47155
2511,84047157,US,USA,840,Shelby,US,35.1864775,-89.89692423,Tennessee,"Shelby, Tennessee, US",937166,47157
2512,84047159,US,USA,840,Smith,US,36.25359775,-85.95411046,Tennessee,"Smith, Tennessee, US",20157,47159
2513,84047161,US,USA,840,Stewart,US,36.50235092,-87.83920548,Tennessee,"Stewart, Tennessee, US",13715,47161
2514,84047163,US,USA,840,Sullivan,US,36.51240691,-82.30412917,Tennessee,"Sullivan, Tennessee, US",158348,47163
2515,84047165,US,USA,840,Sumner,US,36.46824103,-86.45917204,Tennessee,"Sumner, Tennessee, US",191283,47165
2516,84047167,US,USA,840,Tipton,US,35.501942,-89.73694895,Tennessee,"Tipton, Tennessee, US",61599,47167
2517,84047169,US,USA,840,Trousdale,US,36.39026213,-86.16087954,Tennessee,"Trousdale, Tennessee, US",11284,47169
2518,84047171,US,USA,840,Unicoi,US,36.10890856,-82.43709629,Tennessee,"Unicoi, Tennessee, US",17883,47171
2519,84047173,US,USA,840,Union,US,36.28590426,-83.83651902,Tennessee,"Union, Tennessee, US",19972,47173
2520,84047175,US,USA,840,Van Buren,US,35.69864497,-85.45221699,Tennessee,"Van Buren, Tennessee, US",5872,47175
2521,84047177,US,USA,840,Warren,US,35.672829899999996,-85.77969117,Tennessee,"Warren, Tennessee, US",41277,47177
2522,84047179,US,USA,840,Washington,US,36.29472368,-82.49454720000001,Tennessee,"Washington, Tennessee, US",129375,47179
2523,84047181,US,USA,840,Wayne,US,35.23868267,-87.78644456,Tennessee,"Wayne, Tennessee, US",16673,47181
2524,84047183,US,USA,840,Weakley,US,36.29896232,-88.71990865,Tennessee,"Weakley, Tennessee, US",33328,47183
2525,84047185,US,USA,840,White,US,35.92929884,-85.45591799,Tennessee,"White, Tennessee, US",27345,47185
2526,84047187,US,USA,840,Williamson,US,35.89099229,-86.89281867,Tennessee,"Williamson, Tennessee, US",238412,47187
2527,84047189,US,USA,840,Wilson,US,36.15496772,-86.29775884,Tennessee,"Wilson, Tennessee, US",144657,47189
2528,84048001,US,USA,840,Anderson,US,31.81534745,-95.65354823,Texas,"Anderson, Texas, US",57735,48001
2529,84048003,US,USA,840,Andrews,US,32.30468633,-102.63765479999999,Texas,"Andrews, Texas, US",18705,48003
2530,84048005,US,USA,840,Angelina,US,31.25457347,-94.60901487,Texas,"Angelina, Texas, US",86715,48005
2531,84048007,US,USA,840,Aransas,US,28.10556197,-96.9995047,Texas,"Aransas, Texas, US",23510,48007
2532,84048009,US,USA,840,Archer,US,33.61569967,-98.68754589,Texas,"Archer, Texas, US",8553,48009
2533,84048011,US,USA,840,Armstrong,US,34.96507426,-101.35748740000001,Texas,"Armstrong, Texas, US",1887,48011
2534,84048013,US,USA,840,Atascosa,US,28.89333001,-98.52730485,Texas,"Atascosa, Texas, US",51153,48013
2535,84048015,US,USA,840,Austin,US,29.88548725,-96.27736949,Texas,"Austin, Texas, US",30032,48015
2536,84048017,US,USA,840,Bailey,US,34.06854817,-102.8299707,Texas,"Bailey, Texas, US",7000,48017
2537,84048019,US,USA,840,Bandera,US,29.74619598,-99.24598147,Texas,"Bandera, Texas, US",23112,48019
2538,84048021,US,USA,840,Bastrop,US,30.10370699,-97.31206354,Texas,"Bastrop, Texas, US",88723,48021
2539,84048023,US,USA,840,Baylor,US,33.61640794,-99.21352901,Texas,"Baylor, Texas, US",3509,48023
2540,84048025,US,USA,840,Bee,US,28.41761668,-97.74215593,Texas,"Bee, Texas, US",32565,48025
2541,84048027,US,USA,840,Bell,US,31.03736027,-97.4785025,Texas,"Bell, Texas, US",362924,48027
2542,84048029,US,USA,840,Bexar,US,29.44928723,-98.52019748,Texas,"Bexar, Texas, US",2003554,48029
2543,84048031,US,USA,840,Blanco,US,30.26640707,-98.3999852,Texas,"Blanco, Texas, US",11931,48031
2544,84048033,US,USA,840,Borden,US,32.74363984,-101.43165090000001,Texas,"Borden, Texas, US",654,48033
2545,84048035,US,USA,840,Bosque,US,31.89978581,-97.63613524,Texas,"Bosque, Texas, US",18685,48035
2546,84048037,US,USA,840,Bowie,US,33.44626922,-94.41834132,Texas,"Bowie, Texas, US",93245,48037
2547,84048039,US,USA,840,Brazoria,US,29.18757369,-95.44563172,Texas,"Brazoria, Texas, US",374264,48039
2548,84048041,US,USA,840,Brazos,US,30.663644800000004,-96.30205577,Texas,"Brazos, Texas, US",229211,48041
2549,84048043,US,USA,840,Brewster,US,29.81008251,-103.25203259999999,Texas,"Brewster, Texas, US",9203,48043
2550,84048045,US,USA,840,Briscoe,US,34.53026962,-101.2084947,Texas,"Briscoe, Texas, US",1546,48045
2551,84048047,US,USA,840,Brooks,US,27.03103197,-98.21808402,Texas,"Brooks, Texas, US",7093,48047
2552,84048049,US,USA,840,Brown,US,31.77430356,-98.99907113,Texas,"Brown, Texas, US",37864,48049
2553,84048051,US,USA,840,Burleson,US,30.49273808,-96.62158484,Texas,"Burleson, Texas, US",18443,48051
2554,84048053,US,USA,840,Burnet,US,30.78801353,-98.181887,Texas,"Burnet, Texas, US",48155,48053
2555,84048055,US,USA,840,Caldwell,US,29.83668859,-97.61814775,Texas,"Caldwell, Texas, US",43664,48055
2556,84048057,US,USA,840,Calhoun,US,28.47048236,-96.61633945,Texas,"Calhoun, Texas, US",21290,48057
2557,84048059,US,USA,840,Callahan,US,32.29760619,-99.37326312,Texas,"Callahan, Texas, US",13943,48059
2558,84048061,US,USA,840,Cameron,US,26.14524221,-97.48140372,Texas,"Cameron, Texas, US",423163,48061
2559,84048063,US,USA,840,Camp,US,32.97195142,-94.97790104,Texas,"Camp, Texas, US",13094,48063
2560,84048065,US,USA,840,Carson,US,35.40365929,-101.35426690000001,Texas,"Carson, Texas, US",5926,48065
2561,84048067,US,USA,840,Cass,US,33.07499881,-94.34646905,Texas,"Cass, Texas, US",30026,48067
2562,84048069,US,USA,840,Castro,US,34.53016752,-102.2617243,Texas,"Castro, Texas, US",7530,48069
2563,84048071,US,USA,840,Chambers,US,29.70972016,-94.67154501,Texas,"Chambers, Texas, US",43837,48071
2564,84048073,US,USA,840,Cherokee,US,31.837258000000002,-95.16559897,Texas,"Cherokee, Texas, US",52646,48073
2565,84048075,US,USA,840,Childress,US,34.529304100000004,-100.2077916,Texas,"Childress, Texas, US",7306,48075
2566,84048077,US,USA,840,Clay,US,33.78686685,-98.20771198,Texas,"Clay, Texas, US",10471,48077
2567,84048079,US,USA,840,Cochran,US,33.60425307,-102.82844990000001,Texas,"Cochran, Texas, US",2853,48079
2568,84048081,US,USA,840,Coke,US,31.88911733,-100.5297533,Texas,"Coke, Texas, US",3387,48081
2569,84048083,US,USA,840,Coleman,US,31.76736834,-99.45240766,Texas,"Coleman, Texas, US",8175,48083
2570,84048085,US,USA,840,Collin,US,33.18820114,-96.57264368,Texas,"Collin, Texas, US",1034730,48085
2571,84048087,US,USA,840,Collingsworth,US,34.96489496,-100.27001109999999,Texas,"Collingsworth, Texas, US",2920,48087
2572,84048089,US,USA,840,Colorado,US,29.622097999999998,-96.5273805,Texas,"Colorado, Texas, US",21493,48089
2573,84048091,US,USA,840,Comal,US,29.80811278,-98.27647225,Texas,"Comal, Texas, US",156209,48091
2574,84048093,US,USA,840,Comanche,US,31.94854689,-98.55876441,Texas,"Comanche, Texas, US",13635,48093
2575,84048095,US,USA,840,Concho,US,31.32635934,-99.86473038,Texas,"Concho, Texas, US",2726,48095
2576,84048097,US,USA,840,Cooke,US,33.63979567,-97.21240912,Texas,"Cooke, Texas, US",41257,48097
2577,84048099,US,USA,840,Coryell,US,31.39078397,-97.79936155,Texas,"Coryell, Texas, US",75951,48099
2578,84048101,US,USA,840,Cottle,US,34.07783319,-100.27850620000001,Texas,"Cottle, Texas, US",1398,48101
2579,84048103,US,USA,840,Crane,US,31.43052248,-102.5143314,Texas,"Crane, Texas, US",4797,48103
2580,84048105,US,USA,840,Crockett,US,30.72367027,-101.4134238,Texas,"Crockett, Texas, US",3464,48105
2581,84048107,US,USA,840,Crosby,US,33.61431553,-101.30003640000001,Texas,"Crosby, Texas, US",5737,48107
2582,84048109,US,USA,840,Culberson,US,31.44506775,-104.5185739,Texas,"Culberson, Texas, US",2171,48109
2583,84048111,US,USA,840,Dallam,US,36.27787176,-102.60207249999999,Texas,"Dallam, Texas, US",7287,48111
2584,84048113,US,USA,840,Dallas,US,32.76670599,-96.77796049999999,Texas,"Dallas, Texas, US",2635516,48113
2585,84048115,US,USA,840,Dawson,US,32.74255572,-101.94772420000001,Texas,"Dawson, Texas, US",12728,48115
2586,84048117,US,USA,840,Deaf Smith,US,34.96522957,-102.6054267,Texas,"Deaf Smith, Texas, US",18546,48117
2587,84048119,US,USA,840,Delta,US,33.38570922,-95.66921122,Texas,"Delta, Texas, US",5331,48119
2588,84048121,US,USA,840,Denton,US,33.20521901,-97.11691153,Texas,"Denton, Texas, US",887207,48121
2589,84048123,US,USA,840,DeWitt,US,29.08101855,-97.35681170000001,Texas,"DeWitt, Texas, US",20160,48123
2590,84048125,US,USA,840,Dickens,US,33.61616822,-100.7788855,Texas,"Dickens, Texas, US",2211,48125
2591,84048127,US,USA,840,Dimmit,US,28.42270064,-99.75645095,Texas,"Dimmit, Texas, US",10124,48127
2592,84048129,US,USA,840,Donley,US,34.96517499,-100.8140093,Texas,"Donley, Texas, US",3278,48129
2593,84048131,US,USA,840,Duval,US,27.68184592,-98.50864568,Texas,"Duval, Texas, US",11157,48131
2594,84048133,US,USA,840,Eastland,US,32.32743996,-98.83243566,Texas,"Eastland, Texas, US",18360,48133
2595,84048135,US,USA,840,Ector,US,31.86898877,-102.54294279999999,Texas,"Ector, Texas, US",166223,48135
2596,84048137,US,USA,840,Edwards,US,29.98202582,-100.304252,Texas,"Edwards, Texas, US",1932,48137
2597,84048139,US,USA,840,Ellis,US,32.34894117,-96.79371841,Texas,"Ellis, Texas, US",184826,48139
2598,84048141,US,USA,840,El Paso,US,31.76980765,-106.23632749999999,Texas,"El Paso, Texas, US",839238,48141
2599,84048143,US,USA,840,Erath,US,32.23602653,-98.21773417,Texas,"Erath, Texas, US",42698,48143
2600,84048145,US,USA,840,Falls,US,31.25350609,-96.93630086,Texas,"Falls, Texas, US",17297,48145
2601,84048147,US,USA,840,Fannin,US,33.59564294,-96.10751083,Texas,"Fannin, Texas, US",35514,48147
2602,84048149,US,USA,840,Fayette,US,29.87788372,-96.92076062,Texas,"Fayette, Texas, US",25346,48149
2603,84048151,US,USA,840,Fisher,US,32.74281316,-100.40193020000001,Texas,"Fisher, Texas, US",3830,48151
2604,84048153,US,USA,840,Floyd,US,34.07227468,-101.3031546,Texas,"Floyd, Texas, US",5712,48153
2605,84048155,US,USA,840,Foard,US,33.97308618,-99.7767797,Texas,"Foard, Texas, US",1155,48155
2606,84048157,US,USA,840,Fort Bend,US,29.52704478,-95.77219463,Texas,"Fort Bend, Texas, US",811688,48157
2607,84048159,US,USA,840,Franklin,US,33.17653242,-95.21917243,Texas,"Franklin, Texas, US",10725,48159
2608,84048161,US,USA,840,Freestone,US,31.70422788,-96.15072516,Texas,"Freestone, Texas, US",19717,48161
2609,84048163,US,USA,840,Frio,US,28.86751206,-99.10804207,Texas,"Frio, Texas, US",20306,48163
2610,84048165,US,USA,840,Gaines,US,32.74055318,-102.6353295,Texas,"Gaines, Texas, US",21492,48165
2611,84048167,US,USA,840,Galveston,US,29.40167322,-94.90469073,Texas,"Galveston, Texas, US",342139,48167
2612,84048169,US,USA,840,Garza,US,33.17969345,-101.2984114,Texas,"Garza, Texas, US",6229,48169
2613,84048171,US,USA,840,Gillespie,US,30.31824095,-98.94676915,Texas,"Gillespie, Texas, US",26988,48171
2614,84048173,US,USA,840,Glasscock,US,31.86942909,-101.5207776,Texas,"Glasscock, Texas, US",1409,48173
2615,84048175,US,USA,840,Goliad,US,28.65696592,-97.42760647,Texas,"Goliad, Texas, US",7658,48175
2616,84048177,US,USA,840,Gonzales,US,29.45634206,-97.49424032,Texas,"Gonzales, Texas, US",20837,48177
2617,84048179,US,USA,840,Gray,US,35.40081878,-100.8129222,Texas,"Gray, Texas, US",21886,48179
2618,84048181,US,USA,840,Grayson,US,33.62744998,-96.67753461,Texas,"Grayson, Texas, US",136212,48181
2619,84048183,US,USA,840,Gregg,US,32.47940482,-94.81591935,Texas,"Gregg, Texas, US",123945,48183
2620,84048185,US,USA,840,Grimes,US,30.54579585,-95.98902499,Texas,"Grimes, Texas, US",28880,48185
2621,84048187,US,USA,840,Guadalupe,US,29.58165339,-97.94786822,Texas,"Guadalupe, Texas, US",166847,48187
2622,84048189,US,USA,840,Hale,US,34.07044901,-101.82681140000001,Texas,"Hale, Texas, US",33406,48189
2623,84048191,US,USA,840,Hall,US,34.5307555,-100.68138520000001,Texas,"Hall, Texas, US",2964,48191
2624,84048193,US,USA,840,Hamilton,US,31.70470573,-98.11083887,Texas,"Hamilton, Texas, US",8461,48193
2625,84048195,US,USA,840,Hansford,US,36.27743284,-101.3545796,Texas,"Hansford, Texas, US",5399,48195
2626,84048197,US,USA,840,Hardeman,US,34.28944521,-99.74632408,Texas,"Hardeman, Texas, US",3933,48197
2627,84048199,US,USA,840,Hardin,US,30.33364686,-94.38931817,Texas,"Hardin, Texas, US",57602,48199
2628,84048201,US,USA,840,Harris,US,29.85864939,-95.39339521,Texas,"Harris, Texas, US",4713325,48201
2629,84048203,US,USA,840,Harrison,US,32.54935988,-94.36934071,Texas,"Harrison, Texas, US",66553,48203
2630,84048205,US,USA,840,Hartley,US,35.84008013,-102.6029022,Texas,"Hartley, Texas, US",5576,48205
2631,84048207,US,USA,840,Haskell,US,33.17823584,-99.73037358,Texas,"Haskell, Texas, US",5658,48207
2632,84048209,US,USA,840,Hays,US,30.05669873,-98.02944344,Texas,"Hays, Texas, US",230191,48209
2633,84048211,US,USA,840,Hemphill,US,35.83764858,-100.2703577,Texas,"Hemphill, Texas, US",3819,48211
2634,84048213,US,USA,840,Henderson,US,32.21128872,-95.85846587,Texas,"Henderson, Texas, US",82737,48213
2635,84048215,US,USA,840,Hidalgo,US,26.39418217,-98.18299696,Texas,"Hidalgo, Texas, US",868707,48215
2636,84048217,US,USA,840,Hill,US,31.99045053,-97.13423143,Texas,"Hill, Texas, US",36649,48217
2637,84048219,US,USA,840,Hockley,US,33.60771256,-102.3431676,Texas,"Hockley, Texas, US",23021,48219
2638,84048221,US,USA,840,Hood,US,32.42990927,-97.83242024,Texas,"Hood, Texas, US",61643,48221
2639,84048223,US,USA,840,Hopkins,US,33.14875072,-95.56351139,Texas,"Hopkins, Texas, US",37084,48223
2640,84048225,US,USA,840,Houston,US,31.31925973,-95.42226208,Texas,"Houston, Texas, US",22968,48225
2641,84048227,US,USA,840,Howard,US,32.30621324,-101.4356444,Texas,"Howard, Texas, US",36664,48227
2642,84048229,US,USA,840,Hudspeth,US,31.45628381,-105.388178,Texas,"Hudspeth, Texas, US",4886,48229
2643,84048231,US,USA,840,Hunt,US,33.12351514,-96.08551032,Texas,"Hunt, Texas, US",98594,48231
2644,84048233,US,USA,840,Hutchinson,US,35.84006574,-101.3546643,Texas,"Hutchinson, Texas, US",20938,48233
2645,84048235,US,USA,840,Irion,US,31.30375559,-100.982439,Texas,"Irion, Texas, US",1536,48235
2646,84048237,US,USA,840,Jack,US,33.23377248,-98.17283469,Texas,"Jack, Texas, US",8935,48237
2647,84048239,US,USA,840,Jackson,US,28.95472367,-96.57749563,Texas,"Jackson, Texas, US",14760,48239
2648,84048241,US,USA,840,Jasper,US,30.74685667,-94.02667579,Texas,"Jasper, Texas, US",35529,48241
2649,84048243,US,USA,840,Jeff Davis,US,30.71490589,-104.1399973,Texas,"Jeff Davis, Texas, US",2274,48243
2650,84048245,US,USA,840,Jefferson,US,29.8832777,-94.16434171,Texas,"Jefferson, Texas, US",251565,48245
2651,84048247,US,USA,840,Jim Hogg,US,27.04453923,-98.69681870000001,Texas,"Jim Hogg, Texas, US",5200,48247
2652,84048249,US,USA,840,Jim Wells,US,27.73103938,-98.0904705,Texas,"Jim Wells, Texas, US",40482,48249
2653,84048251,US,USA,840,Johnson,US,32.37877812,-97.36615819,Texas,"Johnson, Texas, US",175817,48251
2654,84048253,US,USA,840,Jones,US,32.73997145,-99.87861576,Texas,"Jones, Texas, US",20083,48253
2655,84048255,US,USA,840,Karnes,US,28.90705334,-97.85960149,Texas,"Karnes, Texas, US",15601,48255
2656,84048257,US,USA,840,Kaufman,US,32.599141700000004,-96.28734728,Texas,"Kaufman, Texas, US",136154,48257
2657,84048259,US,USA,840,Kendall,US,29.94414155,-98.7113588,Texas,"Kendall, Texas, US",47431,48259
2658,84048261,US,USA,840,Kenedy,US,26.92601662,-97.66413984,Texas,"Kenedy, Texas, US",404,48261
2659,84048263,US,USA,840,Kent,US,33.18104136,-100.7780939,Texas,"Kent, Texas, US",762,48263
2660,84048265,US,USA,840,Kerr,US,30.06040006,-99.34930144,Texas,"Kerr, Texas, US",52600,48265
2661,84048267,US,USA,840,Kimble,US,30.48678918,-99.74856473,Texas,"Kimble, Texas, US",4337,48267
2662,84048269,US,USA,840,King,US,33.61643847,-100.2558057,Texas,"King, Texas, US",272,48269
2663,84048271,US,USA,840,Kinney,US,29.34967888,-100.41866379999999,Texas,"Kinney, Texas, US",3667,48271
2664,84048273,US,USA,840,Kleberg,US,27.42435506,-97.69894948,Texas,"Kleberg, Texas, US",30680,48273
2665,84048275,US,USA,840,Knox,US,33.60519951,-99.74229059999999,Texas,"Knox, Texas, US",3664,48275
2666,84048277,US,USA,840,Lamar,US,33.66981763,-95.57404777,Texas,"Lamar, Texas, US",49859,48277
2667,84048279,US,USA,840,Lamb,US,34.06859623,-102.35162890000001,Texas,"Lamb, Texas, US",12893,48279
2668,84048281,US,USA,840,Lampasas,US,31.19531316,-98.24206613,Texas,"Lampasas, Texas, US",21428,48281
2669,84048283,US,USA,840,La Salle,US,28.34453111,-99.09908775,Texas,"La Salle, Texas, US",7520,48283
2670,84048285,US,USA,840,Lavaca,US,29.38508402,-96.93186692,Texas,"Lavaca, Texas, US",20154,48285
2671,84048287,US,USA,840,Lee,US,30.31120597,-96.97045773,Texas,"Lee, Texas, US",17239,48287
2672,84048289,US,USA,840,Leon,US,31.29872538,-95.9936328,Texas,"Leon, Texas, US",17404,48289
2673,84048291,US,USA,840,Liberty,US,30.15152688,-94.81205615,Texas,"Liberty, Texas, US",88219,48291
2674,84048293,US,USA,840,Limestone,US,31.5454767,-96.58095444,Texas,"Limestone, Texas, US",23437,48293
2675,84048295,US,USA,840,Lipscomb,US,36.27783108,-100.27331509999999,Texas,"Lipscomb, Texas, US",3233,48295
2676,84048297,US,USA,840,Live Oak,US,28.35101362,-98.1246786,Texas,"Live Oak, Texas, US",12207,48297
2677,84048299,US,USA,840,Llano,US,30.70645047,-98.68475262,Texas,"Llano, Texas, US",21795,48299
2678,84048301,US,USA,840,Loving,US,31.84947612,-103.5818571,Texas,"Loving, Texas, US",169,48301
2679,84048303,US,USA,840,Lubbock,US,33.61008596,-101.82047890000001,Texas,"Lubbock, Texas, US",310569,48303
2680,84048305,US,USA,840,Lynn,US,33.17657705,-101.8162849,Texas,"Lynn, Texas, US",5951,48305
2681,84048307,US,USA,840,McCulloch,US,31.1925468,-99.34682807,Texas,"McCulloch, Texas, US",7984,48307
2682,84048309,US,USA,840,McLennan,US,31.55255453,-97.20217694,Texas,"McLennan, Texas, US",256623,48309
2683,84048311,US,USA,840,McMullen,US,28.35251708,-98.56769164,Texas,"McMullen, Texas, US",743,48311
2684,84048313,US,USA,840,Madison,US,30.96694679,-95.93003775,Texas,"Madison, Texas, US",14284,48313
2685,84048315,US,USA,840,Marion,US,32.79868409,-94.35661230000001,Texas,"Marion, Texas, US",9854,48315
2686,84048317,US,USA,840,Martin,US,32.30600051,-101.9513518,Texas,"Martin, Texas, US",5771,48317
2687,84048319,US,USA,840,Mason,US,30.71780434,-99.22629416,Texas,"Mason, Texas, US",4274,48319
2688,84048321,US,USA,840,Matagorda,US,28.81955746,-96.01230294,Texas,"Matagorda, Texas, US",36643,48321
2689,84048323,US,USA,840,Maverick,US,28.7429195,-100.3157686,Texas,"Maverick, Texas, US",58722,48323
2690,84048325,US,USA,840,Medina,US,29.355730100000002,-99.11030298,Texas,"Medina, Texas, US",51584,48325
2691,84048327,US,USA,840,Menard,US,30.88990665,-99.82047940000001,Texas,"Menard, Texas, US",2138,48327
2692,84048329,US,USA,840,Midland,US,31.86904128,-102.03156820000001,Texas,"Midland, Texas, US",176832,48329
2693,84048331,US,USA,840,Milam,US,30.78581830000001,-96.97718698,Texas,"Milam, Texas, US",24823,48331
2694,84048333,US,USA,840,Mills,US,31.49557106,-98.59272068,Texas,"Mills, Texas, US",4873,48333
2695,84048335,US,USA,840,Mitchell,US,32.30623474,-100.9212058,Texas,"Mitchell, Texas, US",8545,48335
2696,84048337,US,USA,840,Montague,US,33.67521893,-97.72500958,Texas,"Montague, Texas, US",19818,48337
2697,84048339,US,USA,840,Montgomery,US,30.30079133,-95.50572772,Texas,"Montgomery, Texas, US",607391,48339
2698,84048341,US,USA,840,Moore,US,35.83769242,-101.8930281,Texas,"Moore, Texas, US",20940,48341
2699,84048343,US,USA,840,Morris,US,33.11304005,-94.73255695,Texas,"Morris, Texas, US",12388,48343
2700,84048345,US,USA,840,Motley,US,34.07408766,-100.77972199999999,Texas,"Motley, Texas, US",1200,48345
2701,84048347,US,USA,840,Nacogdoches,US,31.62017125,-94.61803994,Texas,"Nacogdoches, Texas, US",65204,48347
2702,84048349,US,USA,840,Navarro,US,32.04620681,-96.47428766,Texas,"Navarro, Texas, US",50113,48349
2703,84048351,US,USA,840,Newton,US,30.78548982,-93.74408813,Texas,"Newton, Texas, US",13595,48351
2704,84048353,US,USA,840,Nolan,US,32.30365282,-100.4060208,Texas,"Nolan, Texas, US",14714,48353
2705,84048355,US,USA,840,Nueces,US,27.736286,-97.5433285,Texas,"Nueces, Texas, US",362294,48355
2706,84048357,US,USA,840,Ochiltree,US,36.27829105,-100.8158184,Texas,"Ochiltree, Texas, US",9836,48357
2707,84048359,US,USA,840,Oldham,US,35.40425596,-102.6027606,Texas,"Oldham, Texas, US",2112,48359
2708,84048361,US,USA,840,Orange,US,30.11879481,-93.89412775,Texas,"Orange, Texas, US",83396,48361
2709,84048363,US,USA,840,Palo Pinto,US,32.75310985,-98.31319001,Texas,"Palo Pinto, Texas, US",29189,48363
2710,84048365,US,USA,840,Panola,US,32.163959600000005,-94.30552481,Texas,"Panola, Texas, US",23194,48365
2711,84048367,US,USA,840,Parker,US,32.77757172,-97.80500621,Texas,"Parker, Texas, US",142878,48367
2712,84048369,US,USA,840,Parmer,US,34.52993409,-102.78446679999999,Texas,"Parmer, Texas, US",9605,48369
2713,84048371,US,USA,840,Pecos,US,30.78097267,-102.72412609999999,Texas,"Pecos, Texas, US",15823,48371
2714,84048373,US,USA,840,Polk,US,30.79472531,-94.82766240000001,Texas,"Polk, Texas, US",51353,48373
2715,84048375,US,USA,840,Potter,US,35.40133773,-101.893964,Texas,"Potter, Texas, US",117415,48375
2716,84048377,US,USA,840,Presidio,US,29.99954402,-104.24080790000001,Texas,"Presidio, Texas, US",6704,48377
2717,84048379,US,USA,840,Rains,US,32.87109387,-95.79232691,Texas,"Rains, Texas, US",12514,48379
2718,84048381,US,USA,840,Randall,US,34.96585996,-101.8971322,Texas,"Randall, Texas, US",137713,48381
2719,84048383,US,USA,840,Reagan,US,31.36607041,-101.52326590000001,Texas,"Reagan, Texas, US",3849,48383
2720,84048385,US,USA,840,Real,US,29.83321503,-99.82018052,Texas,"Real, Texas, US",3452,48385
2721,84048387,US,USA,840,Red River,US,33.61886692,-95.04841765,Texas,"Red River, Texas, US",12023,48387
2722,84048389,US,USA,840,Reeves,US,31.32323325,-103.69038959999999,Texas,"Reeves, Texas, US",15976,48389
2723,84048391,US,USA,840,Refugio,US,28.323897600000002,-97.15766311,Texas,"Refugio, Texas, US",6948,48391
2724,84048393,US,USA,840,Roberts,US,35.83809685,-100.813175,Texas,"Roberts, Texas, US",854,48393
2725,84048395,US,USA,840,Robertson,US,31.02539637,-96.51272246,Texas,"Robertson, Texas, US",17074,48395
2726,84048397,US,USA,840,Rockwall,US,32.89779518,-96.40771592,Texas,"Rockwall, Texas, US",104915,48397
2727,84048399,US,USA,840,Runnels,US,31.8314342,-99.97616148,Texas,"Runnels, Texas, US",10264,48399
2728,84048401,US,USA,840,Rusk,US,32.10773545,-94.76176432,Texas,"Rusk, Texas, US",54406,48401
2729,84048403,US,USA,840,Sabine,US,31.34318809,-93.85440451,Texas,"Sabine, Texas, US",10542,48403
2730,84048405,US,USA,840,San Augustine,US,31.39457611,-94.17000399,Texas,"San Augustine, Texas, US",8237,48405
2731,84048407,US,USA,840,San Jacinto,US,30.57933681,-95.16260304,Texas,"San Jacinto, Texas, US",28859,48407
2732,84048409,US,USA,840,San Patricio,US,28.00880118,-97.51763891,Texas,"San Patricio, Texas, US",66730,48409
2733,84048411,US,USA,840,San Saba,US,31.1577796,-98.81758731,Texas,"San Saba, Texas, US",6055,48411
2734,84048413,US,USA,840,Schleicher,US,30.89740592,-100.5384842,Texas,"Schleicher, Texas, US",2793,48413
2735,84048415,US,USA,840,Scurry,US,32.74613808,-100.91626640000001,Texas,"Scurry, Texas, US",16703,48415
2736,84048417,US,USA,840,Shackelford,US,32.73587756,-99.35401337,Texas,"Shackelford, Texas, US",3265,48417
2737,84048419,US,USA,840,Shelby,US,31.79211404,-94.14550696,Texas,"Shelby, Texas, US",25274,48419
2738,84048421,US,USA,840,Sherman,US,36.27751473,-101.8933156,Texas,"Sherman, Texas, US",3022,48421
2739,84048423,US,USA,840,Smith,US,32.37474036,-95.27175679999999,Texas,"Smith, Texas, US",232751,48423
2740,84048425,US,USA,840,Somervell,US,32.22236802,-97.77403489,Texas,"Somervell, Texas, US",9128,48425
2741,84048427,US,USA,840,Starr,US,26.56150059,-98.73892358,Texas,"Starr, Texas, US",64633,48427
